branch_row,from_bus,to_bus,from_base_kv,status,rate_a_mva,pf_mw,qf_mvar,pt_mw,qt_mvar,s_from_mva,s_to_mva,s_max_mva,loading_pct,p_loss_mw,q_net_mvar,tap_ratio
46233,36184,36183,100,1,287.85,-161.170023419128,-6.80856352421303,161.512526961715,19.2899361926389,161.313771842907,162.660376256404,162.660376256404,56.5087289409081,0.342503542587821,12.4813726684259,1
46234,36184,36183,100,1,287.85,-161.170023419128,-6.80856352421303,161.512526961715,19.2899361926389,161.313771842907,162.660376256404,162.660376256404,56.5087289409081,0.342503542587821,12.4813726684259,1
46235,36184,36183,100,1,287.85,-161.170023419128,-6.80856352421303,161.512526961715,19.2899361926389,161.313771842907,162.660376256404,162.660376256404,56.5087289409081,0.342503542587821,12.4813726684259,1
46236,36184,36183,100,1,287.85,-161.170023419128,-6.80856352421303,161.512526961715,19.2899361926389,161.313771842907,162.660376256404,162.660376256404,56.5087289409081,0.342503542587821,12.4813726684259,1
46237,36184,36183,100,1,287.85,-161.170023419128,-6.80856352421303,161.512526961715,19.2899361926389,161.313771842907,162.660376256404,162.660376256404,56.5087289409081,0.342503542587821,12.4813726684259,1
46238,36183,36185,230,1,0,-807.562634808606,-96.449680963176,809.066278208284,103.577831472949,813.301881282046,815.669424280721,815.669424280721,NaN,1.50364339967859,7.12815050977257,1
46239,37068,36184,100,1,141.55,-76.4062000796769,-6.65262671531191,76.6105745732604,7.6028415122454,76.6952726889272,76.9869036622815,76.9869036622815,54.3884872216754,0.204374493583501,0.950214796933485,1
46240,37104,36184,100,1,168.39,-88.5454233502465,2.41495855979996,88.8272206202743,-1.54580588201507,88.5783496184024,88.8406699600344,88.8406699600344,52.7588752063866,0.281797270027823,0.869152677784896,1
46241,37104,36184,100,1,168.39,-88.5454233502465,2.41495855979996,88.8272206202743,-1.54580588201507,88.5783496184024,88.8406699600344,88.8406699600344,52.7588752063866,0.281797270027823,0.869152677784896,1
46242,37104,36184,100,1,168.39,-88.5454233502465,2.41495855979996,88.8272206202743,-1.54580588201507,88.5783496184024,88.8406699600344,88.8406699600344,52.7588752063866,0.281797270027823,0.869152677784896,1
46243,36193,36185,230,1,620.77,326.019256104235,36.393826555262,-325.20862200522,-34.2249680955464,328.044304876786,327.004581416951,328.044304876786,52.8447419941018,0.810634099015203,2.16885845971554,1
46244,36185,36997,230,1,585.15,-215.261485549436,-43.2217181438793,216.058043515976,45.5230217838211,219.557792119203,220.801774631187,220.801774631187,37.7342176589229,0.796557966539524,2.30130363994181,1
46245,36190,36187,100,1,150.7,59.8694898097733,15.7796260291705,-59.7123965842052,-15.3099264452381,61.914072775929,61.6438492762092,61.914072775929,41.0843216827664,0.15709322556814,0.46969958393238,1
46246,36190,36187,100,1,150.7,59.8694898097733,15.7796260291705,-59.7123965842052,-15.3099264452381,61.914072775929,61.6438492762092,61.914072775929,41.0843216827664,0.15709322556814,0.46969958393238,1
46247,36189,36188,230,1,1237.78,-426.565372286799,2.01374014619775,427.023883659003,26.4122667401871,426.570125516956,427.83992923706,427.83992923706,34.565102783779,0.4585113722041,28.4260068863849,1
46248,36189,36188,230,1,1237.78,-426.565372286799,2.01374014619775,427.023883659003,26.4122667401871,426.570125516956,427.83992923706,427.83992923706,34.565102783779,0.4585113722041,28.4260068863849,1
46249,36189,36188,230,1,1237.78,-426.565372286799,2.01374014619775,427.023883659003,26.4122667401871,426.570125516956,427.83992923706,427.83992923706,34.565102783779,0.4585113722041,28.4260068863849,1
46250,36188,36194,500,1,0,-1281.07165097704,-83.1818943088422,1284.93993418059,100.505075611691,1283.76937277606,1288.86457964975,1288.86457964975,NaN,3.8682832035488,17.3231813028488,1
46251,36189,36192,230,1,380.62,299.139320527881,52.6184189156702,-296.28607843388,51.7883731824428,303.731840765941,300.778117340028,303.731840765941,79.7992330318799,2.85324209400039,104.406792098113,1
46252,36189,36193,230,1,0,980.556796332522,-58.6596393542553,-978.359481575264,67.8811570240592,982.309820842218,980.711541008438,982.309820842218,NaN,2.19731475725791,9.22151766980387,1
46253,36190,36192,100,1,355.62,-298.09755138674,-14.4758928902009,296.286078433881,-51.7883731824429,298.448825793869,300.778117340028,300.778117340028,84.5785156459221,-1.81147295285962,-66.2642660726438,1
46254,36190,36204,100,1,124.54,30.11232668659,2.36990217542386,-30.0322266201706,-2.80733340194662,30.2054408145453,30.1631522987066,30.2054408145453,24.2536059214271,0.0801000664193552,-0.43743122652276,1
46255,36191,36192,13.8,1,25,0,0,0,0,0,0,0,0,0,0,1
46256,36194,36216,500,1,2554.12,342.253860160061,-111.38707264971,-341.966339602089,76.1511132208777,359.923303980076,350.342645799266,359.923303980076,14.0918713286798,0.287520557971845,-35.2359594288323,1
46257,37119,36194,500,1,2604.93,442.81099575682,-3.66046512720661,-442.280991190186,-44.1352045210815,442.826124983716,444.477661358015,444.477661358015,17.0629407069678,0.530004566634204,-47.7956696482882,1
46258,36198,36200,100,1,123.17,-24.2261035185934,5.34814044288866,24.3051777951124,-5.67545217167815,24.8094074473871,24.9590149045396,24.9590149045396,20.2638750544285,0.0790742765189734,-0.327311728789486,1
46259,36200,36201,100,1,0,11.3003836360565,5.70176686566631,-11.3000000000002,-5.70000000000487,12.6573621150879,12.6562237654073,12.6573621150879,NaN,0.000383636056247028,0.00176686566144557,1
46260,36203,36202,100,1,145.76,-84.2116185282303,4.36552072031184,84.5619592185926,-3.28483228924601,84.3246966570509,84.6257352703974,84.6257352703974,58.0582706300751,0.350340690362245,1.08068843106583,1
46261,36204,36205,100,1,0,11.4903164397325,1.06142138501986,-11.4900000000029,-1.06000000000459,11.5392368569921,11.538791097861,11.5392368569921,NaN,0.000316439729674656,0.0014213850152669,1
46262,36204,36551,100,1,119.2,18.5419101804409,1.74591201693228,-18.5201718577136,-1.91331539135631,18.623926597536,18.6187416713925,18.623926597536,15.6240994945772,0.021738322727348,-0.167403374424038,1
46263,36206,36207,100,1,0,-30.6800000000169,-10.4599999999989,30.6821276907389,10.4716617715273,32.4141018694181,32.4198806272952,32.4198806272952,NaN,0.00212769072195229,0.0116617715284129,1
46264,36208,36211,500,1,1120.09,482.424402493953,60.4097687803935,-481.907427894987,-23.5250371420681,486.19198295092,482.481291277598,486.19198295092,43.4065104545992,0.516974598965533,36.8847316383254,1
46265,36208,36215,500,1,0,88.9553438392326,12.1832108204193,-88.9400000000061,-12.0999999999989,89.7857662630936,89.7593092665104,89.7857662630936,NaN,0.0153438392264604,0.0832108204203532,1
46266,36208,36216,500,1,0,-571.379746333208,101.207371549165,572.140805948167,-97.6424080896172,580.273854809685,580.412906204331,580.412906204331,NaN,0.761059614959436,3.56496345954737,1
46267,36209,36211,230,1,995.09,-482.015581576775,-31.1628501502119,481.907427894983,23.5250371420648,483.021887819053,482.481291277594,483.021887819053,48.5405227486009,-0.108153681791862,-7.63781300814714,1
46268,36209,36214,230,1,312.82,0,0,0,0,0,0,0,0,0,0,1
46269,36209,36217,230,1,558.86,174.444953633599,-0.0019213003382923,-174.170111391349,-1.6084846087854,174.444953644179,174.177538519786,174.444953644179,31.2144282367998,0.27484224225023,-1.61040590912369,1
46270,36210,36211,13.8,1,125,0,0,0,0,0,0,0,0,0,0,1
46271,36212,36214,13.8,1,156.41,0,0,0,0,0,0,0,0,0,0,1
46272,36213,36214,13.8,1,156.41,0,0,0,0,0,0,0,0,0,0,1
46273,36220,36219,100,1,130.28,-49.8322792556076,-1.25009071850709,50.0557715444451,1.76031035321432,49.847956654344,50.086714380655,50.086714380655,38.4454362762166,0.22349228883742,0.510219634707229,1
46274,36219,36821,100,1,133.08,-56.3757715444464,-2.38031035321414,57.2780022134912,4.4621776391835,56.4260001648995,57.4515497341223,57.4515497341223,43.1706866051415,0.902230669044762,2.08186728596936,1
46275,36220,36224,100,1,116.32,-11.4731304316102,3.87554762124901,11.4975994587868,-4.69721938332893,12.1100202834392,12.4200911127823,12.4200911127823,10.6775198699986,0.0244690271766057,-0.821671762079919,1
46276,36220,36558,100,1,135.39,54.9854096872181,-3.56545690274281,-54.5639939578599,4.69936334448155,55.1008871198689,54.7659880991554,55.1008871198689,40.6979002288713,0.421415729358131,1.13390644173874,1
46277,36221,36222,100,1,132.6,49.4135469281354,11.3983843594279,-48.9883983804183,-10.5646295545151,50.711160369531,50.1146143704878,50.711160369531,38.2437106859208,0.425148547717058,0.833754804912772,1
46278,36222,36223,100,1,0,16.6907859984891,8.26346705260306,-16.6900000000184,-8.26000000002656,18.624371800864,18.6221293089983,18.624371800864,NaN,0.000785998470750116,0.00346705257649838,1
46279,36226,36222,100,1,127.03,-32.1558819100394,-2.31784284404487,32.2976123819475,2.30116250193892,32.2393104278316,32.3794860125181,32.3794860125181,25.4896371034544,0.141730471908005,-0.0166803421059512,1
46280,36224,36226,100,1,121.85,-21.8075994587867,0.81721938332993,21.8456499111538,-0.97339334609385,21.8229063526232,21.8673252741828,21.8673252741828,17.9461019894812,0.0380504523671235,-0.15617396276392,1
46281,36225,36226,100,1,0,-10.3100000000406,-3.29000000000193,10.3102319989258,3.29123619013999,10.8222086470762,10.8228055295732,10.8228055295732,NaN,0.000231998885155349,0.00123619013805909,1
46282,36227,36500,230,1,483.96,-42.5561428362235,26.8432396984889,42.6382632303574,-41.0127282264991,50.3148567582934,59.161350287852,59.161350287852,12.2244297644128,0.0821203941339235,-14.1694885280102,1
46283,37039,36227,230,1,475.89,-27.0645414051962,23.9501093369349,27.0761428362226,-32.4832396984893,36.1399659480293,42.2880405339032,42.2880405339032,8.88609563846755,0.0116014310264312,-8.5331303615544,1
46284,36444,36228,100,1,137.29,59.6186732308404,0.284912182333696,-59.1648232509633,0.983927364605841,59.6193540115739,59.1730041773827,59.6193540115739,43.425853311657,0.453849979877106,1.26883954693954,1
46285,36447,36228,100,1,127.81,-38.0423960218777,4.53873818870696,38.3348232509631,-4.00392736460553,38.312191785788,38.5433536167212,38.5433536167212,30.156758952133,0.29242722908544,0.534810824101439,1
46286,36229,36230,100,1,144.16,-63.0255704703496,9.724453960904,63.7750007300328,-7.65856964705183,63.7713692651392,64.2332033075919,64.2332033075919,44.5568835374527,0.749430259683237,2.06588431385216,1
46287,36231,36229,100,1,142.34,-58.3190340500345,10.8239714932679,58.8055704703491,-10.2044539609034,59.3149904443739,59.6843865594964,59.6843865594964,41.930860305955,0.486536420314557,0.619517532364558,1
46288,36487,36230,100,1,146.72,74.1923469396363,2.52618266446621,-72.9350007300326,2.86856964705207,74.2353416053675,72.9913900628686,74.2353416053675,50.5966068738873,1.25734620960372,5.39475231151828,1
46289,36231,36451,100,1,118.25,16.7403482987335,-7.1066229462685,-16.6761987219838,6.4627547209678,18.1863506747049,17.8847086193342,18.1863506747049,15.379577737594,0.0641495767496743,-0.643868225300702,1
46290,36231,36452,100,1,127.06,34.2286857513018,-7.48734854700035,-34.0674681027765,7.82803494050253,35.0380267213444,34.9552644670788,35.0380267213444,27.5759694013414,0.161217648525387,0.340686393502184,1
46291,36232,36233,100,1,0,-39.9000000000136,-10.049999999976,39.9039850073021,10.0664542236191,41.1462331204279,41.1541191146064,41.1541191146064,NaN,0.00398500728854145,0.0164542236430147,1
46292,36233,36259,100,1,120.92,-23.0907056474238,-11.8982794827732,23.1344699893849,11.791153063417,25.9759454485521,25.9660353588044,25.9759454485521,21.4819264377705,0.0437643419610971,-0.107126419356238,1
46293,36660,36233,100,1,105.81,3.10880146474519,-3.23434324629239,-3.10755553315721,2.98927807845823,4.4861590232669,4.31192356402649,4.4861590232669,4.23982518029194,0.00124593158797781,-0.24506516783416,1
46294,36233,36663,100,1,114.92,-13.7057238267079,-1.15745281933035,13.7160077711994,0.670993533712037,13.7545106289887,13.7324106223884,13.7545106289887,11.9687701261649,0.0102839444915457,-0.486459285618312,1
46295,36234,36248,100,1,134.44,-55.6427409408841,20.6017704142222,55.8316433601362,-20.2774004842793,59.3342023087414,59.39987685756,59.39987685756,44.1831871894972,0.188902419252166,0.324369929942911,1
46296,36234,36271,100,1,130.03,43.6227409408821,-25.2017704142221,-43.3170977764077,25.9217755677431,50.3792889906802,50.4807825648069,50.4807825648069,38.8224121855009,0.305643164474333,0.720005153520976,1
46297,36235,36642,230,1,577.36,-224.562311967589,16.6050896188228,224.966484601779,-17.3543388673276,225.17540042704,225.634864929169,225.634864929169,39.0804463297022,0.404172634189848,-0.749249248504768,1
46298,36238,36236,100,1,113.13,11.1170948602634,-8.04955665796434,-11.1074855597119,7.86743074053843,13.7253473734501,13.611491539004,13.7253473734501,12.1323675182976,0.00960930055150655,-0.18212591742591,1
46299,36238,36239,100,1,0,39.4843299350112,10.0688006098736,-39.4800000000345,-10.0500000000119,40.7479208811715,40.7390832003245,40.7479208811715,NaN,0.00432993497670964,0.0188006098616889,1
46300,37006,36238,100,1,132.84,50.6873362585253,2.18811070673293,-50.6014247952384,-2.01924395189466,50.7345433156714,50.6416976161486,50.7345433156714,38.1922186959285,0.0859114632869264,0.168866754838267,1
46301,36240,36241,100,1,0,-27.36,-3.28999999999334,27.3618824715176,3.29821643449935,27.5570989039115,27.5599500005704,27.5599500005704,NaN,0.0018824715175505,0.00821643450600984,1
46302,36241,36636,100,1,126.73,34.8919367019038,-8.07894128394308,-34.832815120009,8.03414025104343,35.8150323059893,35.7473414222395,35.8150323059893,28.2608950571998,0.059121581894793,-0.0448010328996489,1
46303,36241,37006,100,1,137.84,-62.2538191734207,4.78072484943908,62.5279129045818,-4.01709896459427,62.4371150179363,62.6568190725823,62.6568190725823,45.4561949162669,0.274093731161152,0.763625884844809,1
46304,36242,37006,100,1,149.23,107.69936442191,12.688998154225,-107.044022156057,-10.4302029581055,108.444288789412,107.550973092267,108.444288789412,72.6692278961413,0.655342265853491,2.25879519611947,1
46305,37046,36242,100,1,152.68,74.3005930981674,10.5541212479814,-73.8796822109553,-9.14949907711122,75.0464363581412,74.4440781859364,75.0464363581412,49.1527615654579,0.420910887212074,1.40462217087021,1
46306,37046,36242,100,1,152.68,74.3005930981674,10.5541212479814,-73.8796822109553,-9.14949907711122,75.0464363581412,74.4440781859364,75.0464363581412,49.1527615654579,0.420910887212074,1.40462217087021,1
46307,36243,36244,100,1,0,-18.0300000000307,-2.99000000000423,18.0308590806426,2.9937584776814,18.2762414079354,18.2777041503763,18.2777041503763,NaN,0.000859080611920859,0.00375847767716797,1
46308,36244,36634,100,1,98.22,5.96528032163247,-47.2482788502006,-5.89462030663628,47.3371369523954,47.6233600622843,47.702736644864,47.702736644864,48.5672333993728,0.0706600149961938,0.088858102194763,1
46309,36651,36244,100,1,118.64,24.0668176438314,-44.1291370274923,-23.9961394022412,44.2545203725208,50.2652210409208,50.3416058505651,50.3416058505651,42.4322368935984,0.070678241590155,0.12538334502851,1
46310,36252,36245,100,1,141.07,73.7405303189036,10.3893074202802,-73.4769455746783,-9.62685483732138,74.4688090436945,74.1049112073086,74.4688090436945,52.7885511049086,0.263584744225341,0.762452582958835,1
46311,36246,36247,100,1,0,-20.8599999999735,-5.5600000000158,20.8609667924333,5.56446211906109,21.5882653309401,21.5903490983696,21.5903490983696,NaN,0.000966792459813348,0.00446211904528582,1
46312,36247,36253,100,1,140.6,74.3919491628101,-7.96031141757982,-73.9499149001103,8.9535183862575,74.8166335657183,74.4899684872172,74.8166335657183,53.2123994066275,0.442034262699707,0.993206968677679,1
46313,36266,36247,100,1,146.37,95.7552926482397,-0.775006836384351,-95.2529159552704,2.39584929853542,95.7584289018281,95.2830419951163,95.7584289018281,65.422169093276,0.502376692969236,1.62084246215107,1
46314,36252,36248,100,1,138.36,67.3542068476189,-17.8501308068178,-67.0616433601342,18.8074004842782,69.6793825309348,69.6489936979556,69.6793825309348,50.3609298431156,0.292563487484756,0.957269677460481,1
46315,36249,36250,100,1,0,-11.1100000000052,-2.48000000002618,11.110248862906,2.4814547955904,11.3834309415152,11.3839908511147,11.3839908511147,NaN,0.000248862900773972,0.00145479556421924,1
46316,36250,36254,100,1,141.07,74.1539456686695,11.2844120892343,-73.6770257159953,-9.82919867639553,75.007637040715,74.329787198508,75.007637040715,53.170508996041,0.476919952674223,1.45521341283873,1
46317,36652,36250,100,1,145.51,85.7350937255316,15.3826183191355,-85.2641945315687,-13.7658668847984,87.1041402143313,86.368292562764,87.1041402143313,59.8612742865311,0.470899193962865,1.61675143433716,1
46318,36251,36252,100,1,0,-17.8699999999978,-9.79999999999307,17.8710595229557,9.80419492607431,20.380797334741,20.38374368514,20.38374368514,NaN,0.00105952295784206,0.00419492608123662,1
46319,36654,36252,100,1,153.52,79.6802491222923,2.01822753273878,-79.4828983447409,-1.17168576977312,79.7058049489776,79.4915339946557,79.7058049489776,51.9188411600949,0.197350777551378,0.846541762965664,1
46320,36654,36252,100,1,153.52,79.6802491222923,2.01822753273878,-79.4828983447409,-1.17168576977312,79.7058049489776,79.4915339946557,79.7058049489776,51.9188411600949,0.197350777551378,0.846541762965664,1
46321,36253,36268,100,1,136.5,59.7499149001098,-10.7635183862584,-59.1031474185083,12.3720883135593,60.7116599890144,60.3841916730897,60.7116599890144,44.4774065853585,0.646767481601529,1.60856992730091,1
46322,36665,36254,100,1,126.3,-32.3856112812297,-7.31548871216066,32.4288393389623,7.32705312932868,33.2015691369649,33.2462829265503,33.2462829265503,26.3232643915679,0.0432280577325983,0.011564417168012,1
46323,36254,37006,100,1,106.93,6.18818637703477,-13.0378544529313,-6.1712270070538,12.2591912159618,14.4318848170549,13.7248610937272,14.4318848170549,13.4965723529925,0.0169593699809711,-0.778663236969454,1
46324,36255,36256,100,1,0,26.2314476671064,7.928355709639,-26.2300000000012,-7.91999999998842,27.4034244387578,27.3996222601678,27.4034244387578,NaN,0.00144766710514688,0.00835570965058352,1
46325,36255,36265,100,1,97.13,-0.465178316671928,0.0379310021729042,0.465191666777912,-0.303946090719483,0.466722216342408,0.55568562416466,0.55568562416466,0.572105038777577,1.3350105984411e-05,-0.266015088546578,1
46326,36266,36255,100,1,121.88,25.8133636788563,7.94719998502191,-25.7662693504348,-7.96628671182411,27.0090305642174,26.9696562865407,27.0090305642174,22.1603467051341,0.0470943284215224,-0.0190867268022075,1
46327,36658,36257,100,1,135.96,-59.1192981888452,-12.7470644737034,59.2112059194867,13.0515642746935,60.4779221785798,60.6325839500208,60.6325839500208,44.5958987570026,0.0919077306414806,0.304499800990147,1
46328,36257,37008,100,1,142.56,-78.2212059194842,-24.7015642746908,78.3455888827877,25.0994761654727,82.0288018510269,82.2679463775043,82.2679463775043,57.7075942603145,0.124382963303518,0.397911890781931,1
46329,36258,36259,100,1,129.63,42.188933995786,16.2227407101684,-42.1444699893819,-16.151153063415,45.2004808364927,45.133314701712,45.2004808364927,34.8688427343151,0.0444640064040769,0.0715876467534002,1
46330,36258,36984,100,1,136.93,-61.1989339957888,-24.3927407101686,61.4698466582674,25.2127885861907,65.8810695236077,66.4396474741013,66.4396474741013,48.520884739722,0.270912662478601,0.820047876022073,1
46331,36261,36260,100,1,192.85,-69.1785414372884,-10.0489945857683,69.2684879543398,14.0925162000403,69.9045984723139,70.6874984444132,70.6874984444132,36.6541345317154,0.0899465170513736,4.04352161427196,1.0125
46332,36261,36260,100,1,192.85,-69.1785414372884,-10.0489945857683,69.2684879543398,14.0925162000403,69.9045984723139,70.6874984444132,70.6874984444132,36.6541345317154,0.0899465170513736,4.04352161427196,1.0125
46333,36261,36260,100,1,192.85,-69.1785414372884,-10.0489945857683,69.2684879543398,14.0925162000403,69.9045984723139,70.6874984444132,70.6874984444132,36.6541345317154,0.0899465170513736,4.04352161427196,1.0125
46334,36260,36262,230,1,0,22.7214658218314,3.8652139971934,-22.7199999999784,-3.859999999998,23.0478825130803,23.045563564361,23.0478825130803,NaN,0.00146582185304567,0.0052139971953955,1
46335,36272,36260,230,1,434.55,17.4120339201188,-43.8065676117545,-17.3877904639044,37.6854490832715,47.1401558245048,41.5033532359073,47.1401558245048,10.8480395407904,0.0242434562144354,-6.12111852848305,1
46336,36260,36653,230,1,460.39,41.7657973651555,2.81377089574014,-41.7479510881145,-9.44020309167022,41.8604722405391,42.8019725534651,42.8019725534651,9.2968944923793,0.017846277041059,-6.62643219593008,1
46337,37014,36260,230,1,593.48,255.701199171009,28.4699705033312,-254.904936586126,-24.3082035079458,257.281251703175,256.061350956681,257.281251703175,43.3512926641462,0.796262584883294,4.16176699538542,1
46338,36261,36265,100,1,137.93,65.1963216260991,13.2267886005785,-64.9408118337094,-12.5942639171514,66.5244939120783,66.1507711613109,66.5244939120783,48.2306198159054,0.255509792389645,0.632524683427111,1
46339,36261,36266,100,1,151.5,71.1696513428814,8.46009757836467,-71.0193281635468,-7.96609657432162,71.6707229160049,71.4647022482636,71.6707229160049,47.3074078653498,0.150323179334606,0.494001004043055,1
46340,36261,36266,100,1,151.5,71.1696513428814,8.46009757836467,-71.0193281635468,-7.96609657432162,71.6707229160049,71.4647022482636,71.6707229160049,47.3074078653498,0.150323179334606,0.494001004043055,1
46341,36263,36264,100,1,0,20.4711156200225,0.91415170026763,-20.4699999999955,-0.91000000002411,20.4915164899876,20.4902171779574,20.4915164899876,NaN,0.00111562002704702,0.00415170024352096,1
46342,36263,36658,100,1,129.57,-41.3220442892616,-0.0184442754370101,41.3881817757457,0.111975602741393,41.322048405603,41.3883332502987,41.3883332502987,31.9428364978766,0.0661374864841378,0.0935313273043831,1
46343,36263,36660,100,1,119.32,20.8509286692296,-0.89570742480624,-20.8388014647417,0.824343246293119,20.8701585561815,20.8550998145449,20.8701585561815,17.4909139760153,0.012127204487939,-0.0713641785131212,1
46344,36267,36268,100,1,110.43,-8.03694627112531,14.8988107750776,8.05557123581219,-15.0905604921022,16.9282919361796,17.1060586898631,17.1060586898631,15.4904090282197,0.0186249646868824,-0.191749717024535,1
46345,36271,36267,100,1,116.53,17.549943783435,26.0407286978923,-17.4730537288732,-26.0288107750771,31.4025489079941,31.3497463622413,31.4025489079941,26.9480381944513,0.076890054561737,0.0119179228151651,1
46346,36268,36269,100,1,0,27.3419129935268,5.99815813582434,-27.3399999999935,-5.98999999997834,27.9921079443464,27.9884922780665,27.9921079443464,NaN,0.0019129935332387,0.00815813584599923,1
46347,36270,36271,100,1,0,-25.7599999999711,51.9987718995668,25.7671539929432,-51.9625042656298,58.0297327157526,58.0004144334473,58.0297327157526,NaN,0.00715399297214958,0.036267633936987,1
46348,36273,36283,100,1,118.09,11.390147055369,-11.9582845012872,-11.350055516381,10.6385869224988,16.5147212557965,15.556454992462,16.5147212557965,13.9848600692663,0.040091538988003,-1.31969757878837,1
46349,36273,36684,100,1,107.45,-4.69822340699437,12.8440071446908,4.72979497798866,-13.7209326982236,13.6763234355911,14.5132682274872,14.5132682274872,13.5069969543854,0.0315715709942923,-0.876925553532757,1
46350,36691,36273,100,1,119.14,18.5554198686831,2.36913491514951,-18.4919236483752,-3.43572264340336,18.7060526768557,18.8083872328206,18.8083872328206,15.7867947228644,0.0634962203079397,-1.06658772825385,1
46351,36417,36274,230,1,591.14,-231.850242319501,14.9102415012415,233.886349388954,-6.43692743116544,232.329184919237,233.974909905412,233.974909905412,39.5802872256001,2.03610706945221,8.47331407007601,1
46352,36274,36851,230,1,594.43,-251.4815712446,29.5262799475721,254.852613877428,-7.26988053110789,253.20896880481,254.956282454647,254.956282454647,42.8908841166576,3.3710426328276,22.2563994164642,1
46353,36961,36274,230,1,420.95,6.84590020282335,-6.06012424501246,-6.84477814435539,-5.58133683732051,9.1428362914363,8.83189157185912,9.1428362914363,2.17195303276786,0.00112205846796609,-11.641461082333,1
46354,36285,36275,100,1,135.51,47.7804153034006,-34.2759013477327,-47.4107817300899,35.2449349632517,58.8031079090633,59.0761175503441,59.0761175503441,43.5953933660572,0.369633573310693,0.969033615518981,1
46355,36276,36277,100,1,137.68,58.3286859416177,-12.4001640660556,-58.0905243515255,13.0326226735266,59.6322033178464,59.5345132942707,59.6322033178464,43.3121755649669,0.238161590092268,0.632458607471072,1
46356,36283,36276,100,1,115.22,5.0599858412983,-12.4388852350768,-5.03669697014886,11.8118786813122,13.4286753853666,12.8409031750553,13.4286753853666,11.654812867008,0.023288871149445,-0.627006553764639,1
46357,36277,36279,100,1,79.16,-2.21724525908844,1.39169400276261,2.22026420726755,-2.8684795751516,2.61782137210994,3.62736105497307,3.62736105497307,4.58231563286138,0.00301894817910586,-1.476785572389,1
46358,36278,36778,100,1,121.6,24.0627946010475,-12.8504846796528,-23.9380224724808,10.7853046900351,27.2791686184567,26.255508320158,27.2791686184567,22.4335268243887,0.124772128566736,-2.06517998961772,1
46359,36279,36280,100,1,0,8.23015095842765,1.33070813246955,-8.22999999995542,-1.32999999999981,8.33703598003081,8.33677395634941,8.33703598003081,NaN,0.000150958472231011,0.000708132469737333,1
46360,36279,36281,100,1,131.32,41.0407754706585,-12.8741757438897,-40.8946547829479,13.271100549963,43.0126685096096,42.9941263386491,43.0126685096096,32.7540881127091,0.146120687710543,0.396924806073365,1
46361,36279,36523,100,1,135.73,-51.4911906363991,14.411947186572,52.5182523592325,-11.7985892077015,53.4700564321989,53.8272564613888,53.8272564613888,39.6575970392609,1.02706172283338,2.61335797887055,1
46362,36281,36282,100,1,0,7.20013400033101,3.69064680934861,-7.19999999998747,-3.68999999999805,8.09090869396496,8.09049442245683,8.09090869396496,NaN,0.000134000343543939,0.000646809350563604,1
46363,36281,36841,100,1,127.93,33.6945207826044,-16.961747359313,-32.9806457290197,16.1253097174436,37.7229585829441,36.7116957683323,37.7229585829441,29.4871871984242,0.71387505358463,-0.836437641869349,1
46364,36283,36284,100,1,0,4.94006967508442,1.20029831254906,-4.94000000000135,-1.19999999997118,5.08379822906032,5.0836600987816,5.08379822906032,NaN,6.96750830693205e-05,0.000298312577880377,1
46365,36285,36286,100,1,122.38,-21.6906631889338,14.1839179543858,21.8628170891507,-14.886552211966,25.9165660941514,26.4498054403667,26.4498054403667,21.6128496816201,0.172153900216941,-0.702634257580184,1
46366,36291,36285,100,1,129.07,38.5096139555539,-15.8525140070162,-38.3197521144676,15.0419833933477,41.6448384238484,41.1663049898821,41.6448384238484,32.2653121746714,0.189861841086334,-0.810530613668455,1
46367,36286,37108,100,1,126.87,-30.1428170891506,13.2465522119662,30.3797936215958,-13.1018527102519,32.9250750579909,33.0845946768566,33.0845946768566,26.0775555110401,0.236976532445194,0.144699501714282,1
46368,36287,36290,100,1,586.21,7.38122436300314,2.73396131370833,-7.38116019303544,-2.73348581424769,7.87127801324822,7.87105269274348,7.87127801324822,1.34274031716419,6.41699676959817e-05,0.000475499460633078,1
46369,36287,36291,100,1,0,-7.38122436298795,-2.73396131371267,7.38139633850138,2.73470376023892,7.87127801323549,7.87169718436288,7.87169718436288,NaN,0.000171975513426403,0.000742446526249108,1
46370,36287,36292,100,1,0,0,0,0,0,0,0,0,NaN,0,0,1
46371,36288,36290,13.8,1,293.1,-7.37999999999984,-2.7000000000001,7.38116019301579,2.73348581424318,7.85839678305939,7.87105269272348,7.87105269272348,2.68544957104179,0.00116019301595305,0.0334858142430741,1
46372,36289,36290,13.8,1,293.1,0,0,0,0,0,0,0,0,0,0,1
46373,36291,36685,100,1,132.56,-45.8910102940514,13.117810246786,46.4465733834043,-11.9906481121421,47.7290453652639,47.9693633604739,47.9693633604739,36.1869065785108,0.55556308935293,1.12716213464387,1
46374,36293,36294,100,1,0,18.6910037586633,4.57394764433846,-18.6900000000364,-4.56999999998611,19.2425211071604,19.2406080985304,19.2425211071604,NaN,0.0010037586268794,0.00394764435235295,1
46375,36299,36293,100,1,150.65,69.1001224885933,-2.45715997604744,-68.5525384564439,3.60490826673395,69.1437962733208,68.6472569913306,69.1437962733208,45.8969772806643,0.547584032149388,1.14774829068651,1
